sheet_name,indicatorCode,typeOptions,dataelementuid,dataset,validAges,validSexes,validKPs,categoryoptioncombouid
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,20-24,Female,,zE5NFpGXDy4
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,20-24,Male,,jJifRzf2Z8j
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,25-29,Female,,u88hOHhmLuF
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,25-29,Male,,necuVZOR1HB
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,30-34,Female,,tcJ9vZbCWcO
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,30-34,Male,,HnDmWypXRdG
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,35-39,Female,,WghEsgfAUAb
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,35-39,Male,,Sq9vathzQd9
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,40-44,Female,,Ij7k6DBjI3i
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,40-44,Male,,f6m1joVHJgj
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,45-49,Female,,dIfXCJxd5bY
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,45-49,Male,,efXnrOzWCGW
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,50+,Female,,xqiQnxlVCYm
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,50+,Male,,fSgFPhUpbWq
KP,PrEP_CURR.N.KeyPop.20T,DSD,LszHDl1UBp2,MER,,,FSW,hvgp9xnuUrx
KP,PrEP_CURR.N.KeyPop.20T,DSD,LszHDl1UBp2,MER,,,MSM,X5WOZxTBU2j
KP,PrEP_CURR.N.KeyPop.20T,DSD,LszHDl1UBp2,MER,,,People in prisons and other enclosed settings,etnBr84tFtJ
KP,PrEP_CURR.N.KeyPop.20T,DSD,LszHDl1UBp2,MER,,,PWID,mkXXjV42FM9
KP,PrEP_CURR.N.KeyPop.20T,DSD,LszHDl1UBp2,MER,,,TG,EoZ7f4rkx2g
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,15-19,Female,,BYmlmGMcCWx
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,15-19,Male,,kQ58FETBxFn
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,20-24,Female,,zE5NFpGXDy4
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,20-24,Male,,jJifRzf2Z8j
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,25-29,Female,,u88hOHhmLuF
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,25-29,Male,,necuVZOR1HB
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,30-34,Female,,tcJ9vZbCWcO
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,30-34,Male,,HnDmWypXRdG
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,35-39,Female,,WghEsgfAUAb
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,35-39,Male,,Sq9vathzQd9
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,40-44,Female,,Ij7k6DBjI3i
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,40-44,Male,,f6m1joVHJgj
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,45-49,Female,,dIfXCJxd5bY
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,45-49,Male,,efXnrOzWCGW
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,50+,Female,,xqiQnxlVCYm
PrEP,PrEP_NEW.N.Age/Sex.20T,DSD,rXV784LlUQ4,MER,50+,Male,,fSgFPhUpbWq
KP,PrEP_NEW.N.KeyPop.20T,DSD,lXqlw8UxoqF,MER,,,FSW,hvgp9xnuUrx
KP,PrEP_NEW.N.KeyPop.20T,DSD,lXqlw8UxoqF,MER,,,MSM,X5WOZxTBU2j
KP,PrEP_NEW.N.KeyPop.20T,DSD,lXqlw8UxoqF,MER,,,People in prisons and other enclosed settings,etnBr84tFtJ
KP,PrEP_NEW.N.KeyPop.20T,DSD,lXqlw8UxoqF,MER,,,PWID,mkXXjV42FM9
KP,PrEP_NEW.N.KeyPop.20T,DSD,lXqlw8UxoqF,MER,,,TG,EoZ7f4rkx2g
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,<01,Female,,OMVFa98P0Yg
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,<01,Male,,GnpJeq2XENE
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,01-04,Female,,dRjezxQktoz
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,01-04,Male,,jjUGfPF0ObP
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,05-09,Female,,AG0milXShQM
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,05-09,Male,,tEMe0224zlP
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,10-14,Female,,QqlHrg6f0Sm
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,10-14,Male,,LpnJL4zZxRH
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,15-19,Female,,LyXZybq6Sjf
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,15-19,Male,,NCnIv37EwU1
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,20-24,Female,,zqARzn2wVj5
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,20-24,Male,,y9LP85d8t4b
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,25-29,Female,,Vi8sd7mvZW4
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,25-29,Male,,YDzeLL6xf5o
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,30-34,Female,,hRq4baaUamW
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,30-34,Male,,XcW5HWccYYZ
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,35-39,Female,,PEXIFVXGP9S
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,35-39,Male,,zouTxRQ0kXP
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,40-44,Female,,J8fGj3Iefbc
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,40-44,Male,,zUjkTTlva36
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,45-49,Female,,zLbjm4E1NsG
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,45-49,Male,,p1HABZs9ydt
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,50+,Female,,lR2zeQ9VfB8
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.Already,DSD,FLq9skcuN0k,MER,50+,Male,,QwUdNwRA8Uc
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,<01,Female,,OMVFa98P0Yg
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,<01,Male,,GnpJeq2XENE
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,01-04,Female,,dRjezxQktoz
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,01-04,Male,,jjUGfPF0ObP
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,05-09,Female,,AG0milXShQM
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,05-09,Male,,tEMe0224zlP
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,10-14,Female,,QqlHrg6f0Sm
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,10-14,Male,,LpnJL4zZxRH
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,15-19,Female,,LyXZybq6Sjf
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,15-19,Male,,NCnIv37EwU1
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,20-24,Female,,zqARzn2wVj5
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,20-24,Male,,y9LP85d8t4b
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,25-29,Female,,Vi8sd7mvZW4
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,25-29,Male,,YDzeLL6xf5o
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,30-34,Female,,hRq4baaUamW
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,30-34,Male,,XcW5HWccYYZ
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,35-39,Female,,PEXIFVXGP9S
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,35-39,Male,,zouTxRQ0kXP
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,40-44,Female,,J8fGj3Iefbc
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,40-44,Male,,zUjkTTlva36
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,45-49,Female,,zLbjm4E1NsG
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,45-49,Male,,p1HABZs9ydt
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,50+,Female,,lR2zeQ9VfB8
TB_STAT_ART,TB_ART.N.Age/Sex/NewExistingART/HIVStatus.20T.New,DSD,FLq9skcuN0k,MER,50+,Male,,QwUdNwRA8Uc
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,dbfugqHSCan,MER,<15,Female,,EtjoXVvdmke
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,dbfugqHSCan,MER,<15,Male,,H7mVNYfFpZK
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,dbfugqHSCan,MER,15+,Female,,M4jO9QCDbGa
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,dbfugqHSCan,MER,15+,Male,,UhCTzS8qdWx
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,dbfugqHSCan,MER,<15,Female,,mi7E9CADWSN
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,dbfugqHSCan,MER,<15,Male,,wf5dnqcNzsC
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,dbfugqHSCan,MER,15+,Female,,JR95o8Xtizl
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,dbfugqHSCan,MER,15+,Male,,DYWHCdJGVCo
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,dbfugqHSCan,MER,<15,Female,,pgiGwqvipEi
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,dbfugqHSCan,MER,<15,Male,,UVIXQTIxILK
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,dbfugqHSCan,MER,15+,Female,,WU9HyL17b2S
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,dbfugqHSCan,MER,15+,Male,,B4XkBcZAtsu
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,dbfugqHSCan,MER,<15,Female,,l2FnKuSuntB
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,dbfugqHSCan,MER,<15,Male,,moyK8BYZIvs
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,dbfugqHSCan,MER,15+,Female,,LOEuWArojN7
TB_TX_PREV,TB_PREV.D.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,dbfugqHSCan,MER,15+,Male,,YR98qZg7lGb
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,MQYi9hco9WG,MER,<15,Female,,EtjoXVvdmke
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,MQYi9hco9WG,MER,<15,Male,,H7mVNYfFpZK
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,MQYi9hco9WG,MER,15+,Female,,M4jO9QCDbGa
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTAlready,DSD,MQYi9hco9WG,MER,15+,Male,,UhCTzS8qdWx
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,MQYi9hco9WG,MER,<15,Female,,mi7E9CADWSN
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,MQYi9hco9WG,MER,<15,Male,,wf5dnqcNzsC
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,MQYi9hco9WG,MER,15+,Female,,JR95o8Xtizl
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.IPTNew,DSD,MQYi9hco9WG,MER,15+,Male,,DYWHCdJGVCo
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,MQYi9hco9WG,MER,<15,Female,,pgiGwqvipEi
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,MQYi9hco9WG,MER,<15,Male,,UVIXQTIxILK
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,MQYi9hco9WG,MER,15+,Female,,WU9HyL17b2S
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTAlready,DSD,MQYi9hco9WG,MER,15+,Male,,B4XkBcZAtsu
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,MQYi9hco9WG,MER,<15,Female,,l2FnKuSuntB
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,MQYi9hco9WG,MER,<15,Male,,moyK8BYZIvs
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,MQYi9hco9WG,MER,15+,Female,,LOEuWArojN7
TB_TX_PREV,TB_PREV.N.Age/TherapyType/NewExistingArt/HIVStatus.20T.TPTNew,DSD,MQYi9hco9WG,MER,15+,Male,,YR98qZg7lGb
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,<01,Female,,azsFj6a0LS2
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,<01,Male,,T6boOyU77Ow
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,01-04,Female,,QoyZ4jR8W84
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,01-04,Male,,t3gknDpzlB3
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,05-09,Female,,csHwh8Os7Ly
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,05-09,Male,,aoVZsO1PZWR
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,10-14,Female,,lf9E3w8D5Hf
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,10-14,Male,,xWKHVx9CSng
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,15-19,Female,,kF58z8fRC42
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,15-19,Male,,Mey121eVKzj
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,20-24,Female,,kbUM9XmC0Id
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,20-24,Male,,IuD1jatkIvP
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,25-29,Female,,xTYRwz7vBql
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,25-29,Male,,tbzlWEKQNNF
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,30-34,Female,,Z6fOXuimofv
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,30-34,Male,,whrB9hVH3Lq
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,35-39,Female,,CD9WafYSd0R
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,35-39,Male,,lV8cuSvl3Hj
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,40-44,Female,,WHl3CaJheMm
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,40-44,Male,,SUIeS5MHsLm
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,45-49,Female,,NcQqIZNfkdp
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,45-49,Male,,tMJdJ24gicp
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,50+,Female,,c0uiEFUIFvC
TB_STAT_ART,TB_STAT.D.Age/Sex.20T,DSD,eeYmLTvWk8k,MER,50+,Male,,BKmAjLKuCss
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,<01,Female,,SJ6ny6KglYz
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,<01,Male,,lS34HFr7wcT
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,01-04,Female,,iqG5y4IclYv
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,01-04,Male,,vHcPl7i3ldt
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,05-09,Female,,ljbRunlmafF
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,05-09,Male,,Fv4AnNRCi8b
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,10-14,Female,,nr8KgqTWYe8
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,10-14,Male,,X9oQCOXFLpS
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,15-19,Female,,jVLZPId7wiX
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,15-19,Male,,R0YTc9AapF2
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,20-24,Female,,ivu836qG5iQ
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,20-24,Male,,JV0F6TJ0vRu
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,25-29,Female,,rbhnf7MLIGp
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,25-29,Male,,VrVDyUAH0Ee
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,30-34,Female,,dzXe1VrUu9f
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,30-34,Male,,rutEzItUoZs
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,35-39,Female,,O0qSiQtS832
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,35-39,Male,,BdeLiKwXiCI
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,40-44,Female,,fRexSBGA7FN
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,40-44,Male,,p3xNmMndXrl
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,45-49,Female,,BZHzwUBVP7u
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,45-49,Male,,dezDoHYzUWu
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,50+,Female,,W2jt0eaDKcD
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.KnownPos,DSD,tqP00nubcdo,MER,50+,Male,,rGASCBRaR2U
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,<01,Female,,G6ksZzf4PuP
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,<01,Male,,mA6G2IcNQ5s
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,01-04,Female,,zRdpU5xlOQI
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,01-04,Male,,fu8H9OdUyZ6
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,05-09,Female,,XqbMOMJhdoo
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,05-09,Male,,WUOsioCfTH1
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,10-14,Female,,tNnfZGycqoK
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,10-14,Male,,FsaFnYgYYiE
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,15-19,Female,,HTuFkqNl46u
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,15-19,Male,,EsEgz70ex5M
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,20-24,Female,,XDgqQlbNOma
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,20-24,Male,,GcAEOo6pgjG
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,25-29,Female,,fN5EhNea5na
